sample-data.csv
ph,alkalinity,chlorine,calcium_hardness,cyanuric_acid,pool_volume,parameter,chemical,target,dosage
7.6,110,5,520,7,1000,ph,Sodium Hydroxide,7.4,30.0
7.28,97,4,133,68,1000,cyanuric_acid,Cyanuric Acid,40.0,0.83
7.51,85,0,249,46,50000,chlorine,Sodium Thiosulfate,3.0,91.98
7.45,115,4,203,49,20000,chlorine,Dichlor 62%,3.0,10.68
7.48,118,10,369,91,100000,chlorine,Lithium Hypochlorite 35%,3.0,120.0
7.59,96,3,373,39,100000,chlorine,Sodium Hypochlorite 12%,2.0,260.0
7.42,115,6,232,44,100000,ph,Sodium Carbonate,7.4,30.0
7.31,99,5,384,30,100000,ph,Muriatic Acid,7.4,1500.0
7.5,92,4,256,50,50000,chlorine,Sodium Hypochlorite 12%,3.0,65.0
7.79,97,5,269,66,1000,chlorine,Calcium Hypochlorite 75%,3.0,0.3
7.47,87,5,337,40,20000,alkalinity,Muriatic Acid,80.0,613.1
7.47,95,5,306,35,400,alkalinity,Sodium Bicarbonate,80.0,4.48
7.41,111,5,221,25,10000,ph,Sodium Carbonate,7.4,9.0
7.69,195,5,365,41,10000,alkalinity,Muriatic Acid,80.0,384.0
7.57,104,5,376,49,20000,chlorine,Chlorine Gas,1.0,2.6
7.44,84,4,251,46,100000,ph,Sodium Carbonate,7.4,30.0
7.41,177,2,385,30,5000,chlorine,Chlorine Gas,3.0,1.95
